,datetime_from,price,price1,price2,price3,is_weekend,is_holiday,dayofweek_sin,dayofweek_cos,month_sin,month_cos,hour_sin,hour_cos
5830,2024-03-26 22:00:00,51.71,76.35920465224825,67.22,64.825,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
5831,2024-03-26 23:00:00,58.35,76.2266635180872,65.58,61.275,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
5832,2024-03-27 00:00:00,57.09,76.08941813839601,66.95,60.736,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0,1.0
5833,2024-03-27 01:00:00,57.28,75.94738539882096,67.41,59.287,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
5834,2024-03-27 02:00:00,57.01,75.80048218500828,67.07,59.751,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
5835,2024-03-27 03:00:00,58.92,75.64862538260427,66.65,64.36,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
5836,2024-03-27 04:00:00,69.15,75.49173187725516,71.28,72.214,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
5837,2024-03-27 05:00:00,80.07,75.32971855460724,80.5,75.622,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9659258262890682,0.25881904510252096
5838,2024-03-27 06:00:00,76.13,75.16250230030677,81.18,81.327,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
5839,2024-03-27 07:00:00,74.99,74.99,68.02,77.945,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
