,datetime_from,price,price1,price2,price3
6938,2024-05-12 02:00:00,43.61,75.17,73.7,56.818
6939,2024-05-12 03:00:00,41.31,74.3,74.25,54.59
6940,2024-05-12 04:00:00,17.61,66.57,77.18,48.191
6941,2024-05-12 05:00:00,4.85,50.36,81.61,40.462
6942,2024-05-12 06:00:00,2.35,38.44,54.28,25.082
6943,2024-05-12 07:00:00,0.04,20.94,34.0,6.965
6944,2024-05-12 08:00:00,0.83,11.5,36.71,6.664
6945,2024-05-12 09:00:00,10.0,8.45,26.75,9.649
6946,2024-05-12 10:00:00,7.65,6.26,26.43,12.591
6947,2024-05-12 11:00:00,7.67,4.09,24.45,12.971
6948,2024-05-12 12:00:00,10.0,10.05,24.1,12.792
6949,2024-05-12 13:00:00,44.71,27.59,41.01,16.532
6950,2024-05-12 14:00:00,65.63,39.53,49.7,26.555
6951,2024-05-12 15:00:00,80.01,64.7,67.51,58.948
6952,2024-05-12 16:00:00,94.5,86.18,86.7,70.785
6953,2024-05-12 17:00:00,91.94,109.29,109.46,87.952
6954,2024-05-12 18:00:00,134.44,116.09,128.25,100.146
6955,2024-05-12 19:00:00,93.05,106.59,111.13,85.488
6956,2024-05-12 20:00:00,78.35,97.37,96.7,77.215
6957,2024-05-12 21:00:00,84.87,89.59,90.03,68.315
6958,2024-05-12 22:00:00,84.35,75.38,86.99,70.317
6959,2024-05-12 23:00:00,74.88,72.1,82.76,65.544
6960,2024-05-13 00:00:00,58.7,68.41,79.15,63.122
6961,2024-05-13 01:00:00,58.94,67.84,78.48,60.811
6962,2024-05-13 02:00:00,75.77,69.98,80.25,59.266
6963,2024-05-13 03:00:00,90.44,78.65,87.84,67.88
6964,2024-05-13 04:00:00,102.0,89.55,101.21,85.652
6965,2024-05-13 05:00:00,106.21,86.63,111.49,88.358
6966,2024-05-13 06:00:00,77.89,76.22,88.12,72.598
6967,2024-05-13 07:00:00,72.7,61.18,70.43,56.111
6968,2024-05-13 08:00:00,90.44,53.32,66.25,57.423
6969,2024-05-13 09:00:00,90.44,48.99,61.11,51.65
6970,2024-05-13 10:00:00,74.42,46.68,58.57,52.756
6971,2024-05-13 11:00:00,75.0,45.63,60.35,55.788
6972,2024-05-13 12:00:00,85.0,46.68,57.04,55.267
6973,2024-05-13 13:00:00,90.44,55.82,66.93,65.912
6974,2024-05-13 14:00:00,125.93,64.13,79.32,72.86
6975,2024-05-13 15:00:00,104.42,86.07,88.1,81.265
6976,2024-05-13 16:00:00,104.3,108.39,103.02,97.071
6977,2024-05-13 17:00:00,134.1,127.26,130.81,115.82
6978,2024-05-13 18:00:00,134.0,129.16,144.35,118.101
6979,2024-05-13 19:00:00,119.52,118.41,120.0,106.239
6980,2024-05-13 20:00:00,94.48,97.23,102.36,87.472
6981,2024-05-13 21:00:00,86.99,85.48,93.7,77.239
6982,2024-05-13 22:00:00,87.19,86.8,89.55,65.643
6983,2024-05-13 23:00:00,84.25,83.62,85.55,70.154
6984,2024-05-14 00:00:00,75.15,78.94,83.02,61.017
6985,2024-05-14 01:00:00,75.0,78.23,83.09,58.951
6986,2024-05-14 02:00:00,83.99,82.91,85.71,65.839
6987,2024-05-14 03:00:00,90.03,89.37,92.88,78.832
6988,2024-05-14 04:00:00,112.51,100.47,105.59,89.706
6989,2024-05-14 05:00:00,143.0,99.87,113.57,93.97
6990,2024-05-14 06:00:00,136.3,93.24,93.55,84.718
6991,2024-05-14 07:00:00,104.07,87.23,75.4,73.102
6992,2024-05-14 08:00:00,93.2,81.48,71.17,70.025
6993,2024-05-14 09:00:00,89.02,80.5,65.45,66.139
6994,2024-05-14 10:00:00,79.31,78.7,62.95,65.325
6995,2024-05-14 11:00:00,80.18,78.56,63.06,65.029
6996,2024-05-14 12:00:00,84.52,83.72,60.09,69.531
6997,2024-05-14 13:00:00,89.01,90.62,70.28,73.642
6998,2024-05-14 14:00:00,96.64,98.35,82.88,84.19
6999,2024-05-14 15:00:00,96.71,112.04,90.04,91.891
7000,2024-05-14 16:00:00,104.93,126.43,102.98,107.64
7001,2024-05-14 17:00:00,153.21,139.91,130.99,118.262
7002,2024-05-14 18:00:00,164.62,141.18,142.68,125.684
7003,2024-05-14 19:00:00,140.37,125.47,115.55,113.047
7004,2024-05-14 20:00:00,90.52,105.71,100.03,87.706
7005,2024-05-14 21:00:00,98.09,93.61,93.61,83.766
7006,2024-05-14 22:00:00,87.73,92.44,90.23,70.594
7007,2024-05-14 23:00:00,90.1,91.34,85.23,64.149
7008,2024-05-15 00:00:00,87.89,86.07,78.09,61.542
7009,2024-05-15 01:00:00,86.11,84.49,77.03,59.392
7010,2024-05-15 02:00:00,87.0,87.32,84.59,65.811
7011,2024-05-15 03:00:00,93.25,93.52,94.04,76.32
7012,2024-05-15 04:00:00,106.11,107.43,110.48,84.453
7013,2024-05-15 05:00:00,126.0,112.47,116.36,88.446
7014,2024-05-15 06:00:00,134.22,108.28,92.45,87.08
7015,2024-05-15 07:00:00,113.33,100.46,77.42,73.458
7016,2024-05-15 08:00:00,90.42,91.28,78.49,74.138
7017,2024-05-15 09:00:00,86.95,84.49,67.02,65.757
7018,2024-05-15 10:00:00,85.2,80.68,63.34,64.094
7019,2024-05-15 11:00:00,83.0,76.63,61.47,63.904
7020,2024-05-15 12:00:00,82.8,76.86,58.8,65.547
7021,2024-05-15 13:00:00,88.35,83.95,73.67,68.246
7022,2024-05-15 14:00:00,92.0,91.78,84.54,76.924
7023,2024-05-15 15:00:00,93.0,105.31,90.76,80.242
7024,2024-05-15 16:00:00,97.63,120.03,103.85,93.582
7025,2024-05-15 17:00:00,132.66,135.18,132.36,109.482
7026,2024-05-15 18:00:00,167.52,137.19,140.83,119.343
7027,2024-05-15 19:00:00,138.44,122.19,115.59,103.807
7028,2024-05-15 20:00:00,85.76,105.7,97.09,79.91
7029,2024-05-15 21:00:00,78.01,94.73,93.52,72.272
7030,2024-05-15 22:00:00,90.43,90.51,92.88,85.9
7031,2024-05-15 23:00:00,88.52,86.9,88.2,80.386
7032,2024-05-16 00:00:00,85.43,84.73,79.59,76.933
7033,2024-05-16 01:00:00,82.4,83.18,77.24,74.767
7034,2024-05-16 02:00:00,83.46,86.16,83.48,76.715
7035,2024-05-16 03:00:00,85.0,93.85,91.58,82.544
7036,2024-05-16 04:00:00,98.5,110.8,110.04,85.665
7037,2024-05-16 05:00:00,127.26,114.32,126.68,92.632
7038,2024-05-16 06:00:00,130.0,112.18,117.47,88.154
7039,2024-05-16 07:00:00,104.06,102.99,97.72,79.755
7040,2024-05-16 08:00:00,98.5,95.06,90.5,76.577
7041,2024-05-16 09:00:00,90.1,89.87,86.85,74.62
7042,2024-05-16 10:00:00,79.46,87.41,76.45,69.4
7043,2024-05-16 11:00:00,81.65,84.86,75.33,65.818
7044,2024-05-16 12:00:00,89.57,83.43,81.33,67.351
7045,2024-05-16 13:00:00,91.45,88.49,87.06,73.123
7046,2024-05-16 14:00:00,96.08,92.27,109.92,82.006
7047,2024-05-16 15:00:00,91.46,101.83,97.7,86.504
7048,2024-05-16 16:00:00,100.57,115.02,102.73,98.016
7049,2024-05-16 17:00:00,142.92,132.13,141.44,112.872
7050,2024-05-16 18:00:00,162.87,133.28,148.51,124.513
7051,2024-05-16 19:00:00,119.26,115.62,129.11,109.119
7052,2024-05-16 20:00:00,90.52,100.24,95.5,89.625
7053,2024-05-16 21:00:00,85.26,90.73,94.14,80.518
7054,2024-05-16 22:00:00,78.67,83.57,91.15,74.115
7055,2024-05-16 23:00:00,72.73,80.93,86.43,70.275
7056,2024-05-17 00:00:00,72.93,77.17,79.67,66.068
7057,2024-05-17 01:00:00,72.59,76.12,77.96,64.132
7058,2024-05-17 02:00:00,80.27,79.92,83.35,71.65
7059,2024-05-17 03:00:00,90.1,88.91,91.33,80.018
7060,2024-05-17 04:00:00,113.73,101.95,108.26,81.361
7061,2024-05-17 05:00:00,137.07,104.23,127.56,93.611
7062,2024-05-17 06:00:00,124.38,98.07,121.45,89.36
7063,2024-05-17 07:00:00,103.32,86.94,99.61,66.301
7064,2024-05-17 08:00:00,93.04,78.82,91.91,57.833
7065,2024-05-17 09:00:00,79.84,72.28,86.47,48.182
7066,2024-05-17 10:00:00,60.67,67.53,77.77,45.656
7067,2024-05-17 11:00:00,48.01,65.34,75.38,34.151
7068,2024-05-17 12:00:00,55.97,66.17,80.14,42.116
7069,2024-05-17 13:00:00,61.99,72.41,85.13,50.557
7070,2024-05-17 14:00:00,84.15,80.36,103.24,70.809
7071,2024-05-17 15:00:00,100.78,93.92,96.44,79.889
7072,2024-05-17 16:00:00,108.19,113.62,102.64,101.088
7073,2024-05-17 17:00:00,153.11,139.83,140.72,115.076
7074,2024-05-17 18:00:00,182.63,140.92,159.0,125.554
7075,2024-05-17 19:00:00,129.26,120.74,134.55,111.756
7076,2024-05-17 20:00:00,102.03,99.4,95.31,88.985
7077,2024-05-17 21:00:00,95.8,94.25,93.07,79.138
7078,2024-05-17 22:00:00,93.07,91.41,90.89,86.587
7079,2024-05-17 23:00:00,85.51,89.44,85.82,85.478
7080,2024-05-18 00:00:00,80.45,86.36,80.13,81.826
7081,2024-05-18 01:00:00,85.36,85.38,78.2,81.306
7082,2024-05-18 02:00:00,83.87,86.23,81.28,82.839
7083,2024-05-18 03:00:00,86.34,87.68,85.01,85.511
7084,2024-05-18 04:00:00,94.29,90.26,95.82,91.954
7085,2024-05-18 05:00:00,90.44,86.4,109.81,96.952
7086,2024-05-18 06:00:00,65.7,76.71,103.58,75.093
7087,2024-05-18 07:00:00,48.9,67.94,88.4,63.294
7088,2024-05-18 08:00:00,40.93,59.94,74.29,50.438
7089,2024-05-18 09:00:00,10.0,54.55,69.24,22.08
7090,2024-05-18 10:00:00,7.66,48.95,61.29,19.561
7091,2024-05-18 11:00:00,10.0,46.92,61.25,18.857
7092,2024-05-18 12:00:00,45.29,45.92,64.38,19.92
7093,2024-05-18 13:00:00,52.43,56.92,72.42,23.907
7094,2024-05-18 14:00:00,54.89,70.43,90.31,48.707
7095,2024-05-18 15:00:00,90.24,83.61,86.6,82.724
7096,2024-05-18 16:00:00,104.16,102.31,105.11,87.002
7097,2024-05-18 17:00:00,127.85,129.63,127.88,102.947
7098,2024-05-18 18:00:00,192.2,133.24,150.71,120.294
7099,2024-05-18 19:00:00,152.46,115.39,126.24,104.795
7100,2024-05-18 20:00:00,98.84,104.18,96.0,92.553
7101,2024-05-18 21:00:00,95.0,94.9,92.74,84.7
7102,2024-05-18 22:00:00,88.58,91.13,88.19,77.348
7103,2024-05-18 23:00:00,85.81,89.18,83.82,79.23
7104,2024-05-19 00:00:00,85.15,84.95,78.51,67.607
7105,2024-05-19 01:00:00,83.22,83.51,76.76,63.556
7106,2024-05-19 02:00:00,82.22,84.2,79.27,63.015
7107,2024-05-19 03:00:00,81.12,83.05,80.94,75.848
7108,2024-05-19 04:00:00,75.45,78.2,90.58,75.341
7109,2024-05-19 05:00:00,71.95,71.38,103.77,76.54
7110,2024-05-19 06:00:00,72.95,58.98,95.74,65.473
7111,2024-05-19 07:00:00,58.7,49.06,78.18,59.596
7112,2024-05-19 08:00:00,69.0,41.93,64.52,57.667
7113,2024-05-19 09:00:00,33.44,37.99,59.84,25.89
7114,2024-05-19 10:00:00,36.17,34.57,52.42,24.569
7115,2024-05-19 11:00:00,37.81,34.57,47.11,19.606
7116,2024-05-19 12:00:00,50.0,36.78,48.55,20.895
7117,2024-05-19 13:00:00,58.71,54.16,55.16,25.533
7118,2024-05-19 14:00:00,77.0,69.96,75.04,29.975
7119,2024-05-19 15:00:00,85.0,85.02,82.43,78.262
7120,2024-05-19 16:00:00,90.45,98.69,100.09,86.897
7121,2024-05-19 17:00:00,117.94,125.6,130.3,103.231
7122,2024-05-19 18:00:00,165.55,139.73,154.57,120.833
7123,2024-05-19 19:00:00,124.31,122.2,123.49,110.894
7124,2024-05-19 20:00:00,99.31,106.46,99.2,87.021
7125,2024-05-19 21:00:00,84.23,95.31,95.18,77.241
7126,2024-05-19 22:00:00,90.33,87.61,88.24,79.045
7127,2024-05-19 23:00:00,85.45,84.54,84.45,75.665
7128,2024-05-20 00:00:00,82.15,79.89,78.34,69.163
7129,2024-05-20 01:00:00,81.68,77.92,76.98,69.674
7130,2024-05-20 02:00:00,83.73,81.95,82.98,76.078
7131,2024-05-20 03:00:00,89.05,89.38,89.99,83.068
7132,2024-05-20 04:00:00,101.82,103.02,107.63,99.973
7133,2024-05-20 05:00:00,115.21,103.25,126.54,100.097
7134,2024-05-20 06:00:00,86.97,95.81,123.09,92.917
7135,2024-05-20 07:00:00,109.42,83.77,100.89,80.171
7136,2024-05-20 08:00:00,79.86,73.61,91.99,69.715
7137,2024-05-20 09:00:00,58.7,66.81,86.06,53.725
7138,2024-05-20 10:00:00,58.7,63.0,74.56,54.653
7139,2024-05-20 11:00:00,58.71,61.4,71.22,59.906
7140,2024-05-20 12:00:00,69.79,64.62,78.28,58.559
7141,2024-05-20 13:00:00,71.9,73.93,83.18,66.632
7142,2024-05-20 14:00:00,90.45,84.51,97.65,76.909
7143,2024-05-20 15:00:00,104.63,96.87,97.19,97.612
7144,2024-05-20 16:00:00,104.86,125.29,105.14,109.15
7145,2024-05-20 17:00:00,141.16,146.42,144.3,122.086
7146,2024-05-20 18:00:00,142.44,150.05,166.07,129.722
7147,2024-05-20 19:00:00,123.35,133.77,135.9,119.149
7148,2024-05-20 20:00:00,101.07,110.23,97.56,93.232
7149,2024-05-20 21:00:00,91.46,93.89,93.25,85.714
7150,2024-05-20 22:00:00,88.92,86.91,91.35,84.605
7151,2024-05-20 23:00:00,81.17,84.16,85.89,79.082
7152,2024-05-21 00:00:00,78.78,80.61,80.5,76.123
7153,2024-05-21 01:00:00,79.22,79.39,78.22,71.455
7154,2024-05-21 02:00:00,80.6,81.82,82.13,73.418
7155,2024-05-21 03:00:00,81.5,87.89,88.83,79.724
7156,2024-05-21 04:00:00,104.7,98.16,107.23,97.978
7157,2024-05-21 05:00:00,119.42,96.19,126.21,109.775
7158,2024-05-21 06:00:00,94.72,88.3,122.17,105.636
7159,2024-05-21 07:00:00,84.47,76.41,98.31,84.774
7160,2024-05-21 08:00:00,69.41,66.9,86.84,77.065
7161,2024-05-21 09:00:00,46.35,61.06,78.94,69.647
7162,2024-05-21 10:00:00,35.74,55.82,68.31,65.259
7163,2024-05-21 11:00:00,48.9,54.34,66.65,64.383
7164,2024-05-21 12:00:00,58.96,55.45,71.87,65.999
7165,2024-05-21 13:00:00,73.74,64.56,78.66,69.907
7166,2024-05-21 14:00:00,84.37,74.74,95.43,74.818
7167,2024-05-21 15:00:00,92.74,89.03,95.69,87.351
7168,2024-05-21 16:00:00,99.26,111.28,104.4,109.96
7169,2024-05-21 17:00:00,141.98,138.78,144.84,122.006
7170,2024-05-21 18:00:00,174.08,142.33,167.13,126.651
7171,2024-05-21 19:00:00,117.59,121.02,135.8,112.896
7172,2024-05-21 20:00:00,97.1,102.19,96.19,93.002
7173,2024-05-21 21:00:00,90.45,89.46,93.03,87.495
7174,2024-05-21 22:00:00,82.55,86.94,93.74,85.372
7175,2024-05-21 23:00:00,79.57,83.47,88.22,79.86
7176,2024-05-22 00:00:00,70.45,80.82,81.25,81.026
7177,2024-05-22 01:00:00,74.14,79.93,82.15,79.772
7178,2024-05-22 02:00:00,77.56,83.2,84.1,84.536
7179,2024-05-22 03:00:00,86.8,88.89,88.2,90.675
7180,2024-05-22 04:00:00,99.41,99.76,103.78,103.986
7181,2024-05-22 05:00:00,102.5,98.31,120.37,107.382
7182,2024-05-22 06:00:00,102.65,86.02,106.74,102.641
7183,2024-05-22 07:00:00,84.49,70.09,95.86,90.023
7184,2024-05-22 08:00:00,74.52,59.39,81.43,77.806
7185,2024-05-22 09:00:00,58.7,51.84,67.69,69.113
7186,2024-05-22 10:00:00,62.62,47.72,57.43,67.692
7187,2024-05-22 11:00:00,54.46,48.33,59.6,65.342
7188,2024-05-22 12:00:00,55.0,51.53,64.56,68.36
7189,2024-05-22 13:00:00,75.0,63.09,71.65,77.554
7190,2024-05-22 14:00:00,90.34,72.39,92.33,85.629
7191,2024-05-22 15:00:00,99.38,90.74,98.2,96.977
7192,2024-05-22 16:00:00,101.4,107.81,103.63,112.717
7193,2024-05-22 17:00:00,130.0,136.07,144.46,134.071
7194,2024-05-22 18:00:00,143.2,140.57,166.35,139.482
7195,2024-05-22 19:00:00,126.06,119.79,129.3,126.05
7196,2024-05-22 20:00:00,103.67,100.72,100.44,106.911
7197,2024-05-22 21:00:00,90.13,90.19,94.26,92.257
7198,2024-05-22 22:00:00,91.9,81.58,93.91,91.737
7199,2024-05-22 23:00:00,90.0,78.56,88.46,79.594
7200,2024-05-23 00:00:00,85.0,73.85,82.31,80.467
7201,2024-05-23 01:00:00,86.71,71.98,84.41,80.197
7202,2024-05-23 02:00:00,88.6,74.27,86.05,86.127
7203,2024-05-23 03:00:00,90.0,82.39,89.22,89.367
7204,2024-05-23 04:00:00,109.19,94.26,103.89,106.615
7205,2024-05-23 05:00:00,113.06,90.88,114.7,124.955
7206,2024-05-23 06:00:00,89.42,81.41,88.61,110.566
7207,2024-05-23 07:00:00,75.16,68.11,82.46,78.785
7208,2024-05-23 08:00:00,71.67,53.92,61.04,70.91
7209,2024-05-23 09:00:00,65.01,47.25,43.15,60.614
7210,2024-05-23 10:00:00,48.59,45.92,40.4,66.237
7211,2024-05-23 11:00:00,58.7,44.83,51.22,67.766
7212,2024-05-23 12:00:00,55.03,48.11,63.36,68.429
7213,2024-05-23 13:00:00,75.07,55.92,72.9,75.814
7214,2024-05-23 14:00:00,85.9,66.71,88.81,82.467
7215,2024-05-23 15:00:00,92.45,86.17,97.95,98.856
7216,2024-05-23 16:00:00,108.45,102.48,104.87,121.029
7217,2024-05-23 17:00:00,145.92,126.28,140.84,143.288
7218,2024-05-23 18:00:00,171.4,136.7,160.9,153.408
7219,2024-05-23 19:00:00,144.13,112.08,127.02,136.947
7220,2024-05-23 20:00:00,118.53,96.37,105.97,119.396
7221,2024-05-23 21:00:00,102.69,86.49,97.86,102.49
7222,2024-05-23 22:00:00,95.81,88.57,95.02,103.998
7223,2024-05-23 23:00:00,92.21,87.43,89.54,95.825
7224,2024-05-24 00:00:00,88.31,84.21,83.27,92.624
7225,2024-05-24 01:00:00,86.42,83.34,83.35,90.94
7226,2024-05-24 02:00:00,88.48,85.19,84.63,91.779
7227,2024-05-24 03:00:00,99.57,89.14,89.64,102.466
7228,2024-05-24 04:00:00,117.7,99.47,104.32,120.407
7229,2024-05-24 05:00:00,122.83,96.31,114.42,132.939
7230,2024-05-24 06:00:00,91.92,83.34,92.98,127.784
7231,2024-05-24 07:00:00,75.97,69.75,86.4,110.745
7232,2024-05-24 08:00:00,77.04,57.63,70.25,92.77
7233,2024-05-24 09:00:00,78.31,53.7,54.94,82.088
7234,2024-05-24 10:00:00,71.08,49.82,50.32,78.966
7235,2024-05-24 11:00:00,65.12,49.03,51.6,78.614
7236,2024-05-24 12:00:00,74.62,50.93,61.02,80.147
7237,2024-05-24 13:00:00,81.42,60.19,73.76,82.021
7238,2024-05-24 14:00:00,84.39,73.14,90.18,86.567
7239,2024-05-24 15:00:00,99.32,89.28,99.49,110.575
7240,2024-05-24 16:00:00,113.57,113.43,106.97,128.885
7241,2024-05-24 17:00:00,139.0,146.78,139.14,155.237
7242,2024-05-24 18:00:00,150.0,149.44,160.96,163.765
7243,2024-05-24 19:00:00,135.15,128.1,129.96,135.564
7244,2024-05-24 20:00:00,109.67,106.73,106.77,113.025
7245,2024-05-24 21:00:00,99.84,96.52,97.68,99.143
7246,2024-05-24 22:00:00,94.88,96.66,101.49,96.661
7247,2024-05-24 23:00:00,91.87,95.27,95.13,91.269
7248,2024-05-25 00:00:00,90.44,94.44,91.19,88.227
7249,2024-05-25 01:00:00,89.15,92.85,89.26,85.222
7250,2024-05-25 02:00:00,89.03,92.07,89.64,83.835
7251,2024-05-25 03:00:00,90.44,91.5,90.04,82.363
7252,2024-05-25 04:00:00,90.44,89.59,93.12,82.91
7253,2024-05-25 05:00:00,83.46,79.8,95.24,86.966
7254,2024-05-25 06:00:00,36.87,66.43,80.3,79.93
7255,2024-05-25 07:00:00,20.0,58.99,73.96,68.289
7256,2024-05-25 08:00:00,5.12,50.19,61.81,53.289
7257,2024-05-25 09:00:00,8.61,44.47,50.93,44.544
7258,2024-05-25 10:00:00,3.24,38.78,44.02,40.856
7259,2024-05-25 11:00:00,0.04,38.25,48.33,42.512
7260,2024-05-25 12:00:00,0.04,41.89,52.05,43.688
7261,2024-05-25 13:00:00,0.05,52.97,62.88,53.219
7262,2024-05-25 14:00:00,14.32,67.13,74.18,64.95
7263,2024-05-25 15:00:00,76.79,84.14,88.66,84.309
7264,2024-05-25 16:00:00,96.95,99.68,100.37,109.417
7265,2024-05-25 17:00:00,116.48,118.05,129.34,128.806
7266,2024-05-25 18:00:00,131.96,123.24,160.43,141.709
7267,2024-05-25 19:00:00,136.77,110.26,130.14,129.644
7268,2024-05-25 20:00:00,115.24,100.89,106.37,108.955
7269,2024-05-25 21:00:00,104.7,94.07,100.11,100.375
7270,2024-05-25 22:00:00,108.12,86.23,98.08,89.697
7271,2024-05-25 23:00:00,99.73,81.41,92.7,85.111
7272,2024-05-26 00:00:00,92.15,74.98,88.73,82.847
7273,2024-05-26 01:00:00,91.98,71.89,85.84,80.591
7274,2024-05-26 02:00:00,93.08,67.5,83.48,77.509
7275,2024-05-26 03:00:00,90.46,64.58,84.07,74.842
7276,2024-05-26 04:00:00,85.07,58.39,85.69,69.019
7277,2024-05-26 05:00:00,73.13,50.05,86.07,56.02
7278,2024-05-26 06:00:00,13.25,42.5,71.62,29.765
7279,2024-05-26 07:00:00,0.04,35.71,65.79,13.624
7280,2024-05-26 08:00:00,0.04,27.99,55.98,9.584
7281,2024-05-26 09:00:00,0.04,21.25,45.23,7.54
7282,2024-05-26 10:00:00,0.04,15.72,41.29,5.884
7283,2024-05-26 11:00:00,0.03,12.85,42.7,5.718
7284,2024-05-26 12:00:00,0.02,10.99,47.21,7.167
7285,2024-05-26 13:00:00,0.03,18.95,57.65,10.9
7286,2024-05-26 14:00:00,0.04,31.97,64.86,23.459
7287,2024-05-26 15:00:00,51.99,51.15,82.41,57.808
7288,2024-05-26 16:00:00,89.53,75.68,94.02,84.14
7289,2024-05-26 17:00:00,109.93,96.55,124.46,105.915
7290,2024-05-26 18:00:00,139.91,104.87,149.16,121.499
7291,2024-05-26 19:00:00,115.15,92.77,122.6,113.421
7292,2024-05-26 20:00:00,89.06,82.05,103.82,99.358
7293,2024-05-26 21:00:00,86.25,79.33,94.42,93.892
7294,2024-05-26 22:00:00,77.72,82.11,89.72,82.112
7295,2024-05-26 23:00:00,77.29,81.21,84.67,78.766
7296,2024-05-27 00:00:00,76.74,79.54,78.76,77.881
7297,2024-05-27 01:00:00,76.74,80.24,79.54,76.635
7298,2024-05-27 02:00:00,80.55,81.14,81.41,79.51
7299,2024-05-27 03:00:00,86.84,84.69,86.3,87.673
7300,2024-05-27 04:00:00,107.23,92.18,102.8,99.667
7301,2024-05-27 05:00:00,123.66,89.19,110.7,110.397
7302,2024-05-27 06:00:00,81.14,66.55,83.71,86.564
7303,2024-05-27 07:00:00,58.71,42.17,77.8,74.672
7304,2024-05-27 08:00:00,55.0,33.26,68.08,66.402
7305,2024-05-27 09:00:00,53.3,29.2,57.35,58.315
7306,2024-05-27 10:00:00,64.6,27.32,54.09,57.211
7307,2024-05-27 11:00:00,65.0,26.16,58.01,57.514
7308,2024-05-27 12:00:00,65.8,29.8,63.79,59.037
7309,2024-05-27 13:00:00,76.05,51.67,74.78,66.978
7310,2024-05-27 14:00:00,82.29,71.67,89.32,78.295
7311,2024-05-27 15:00:00,88.85,88.5,100.06,103.321
7312,2024-05-27 16:00:00,115.71,111.36,109.56,120.285
7313,2024-05-27 17:00:00,124.99,138.05,142.79,134.496
7314,2024-05-27 18:00:00,164.01,148.66,164.83,140.336
7315,2024-05-27 19:00:00,132.15,128.8,136.01,131.695
7316,2024-05-27 20:00:00,127.81,112.89,110.49,119.788
7317,2024-05-27 21:00:00,106.19,103.11,100.39,109.104
7318,2024-05-27 22:00:00,99.17,103.24,98.03,90.834
7319,2024-05-27 23:00:00,90.46,102.38,92.64,85.432
7320,2024-05-28 00:00:00,89.87,99.67,87.54,82.748
7321,2024-05-28 01:00:00,85.06,98.68,87.69,79.51
7322,2024-05-28 02:00:00,84.19,100.42,89.69,85.221
7323,2024-05-28 03:00:00,90.46,105.62,95.94,94.203
7324,2024-05-28 04:00:00,115.67,115.96,110.43,106.578
7325,2024-05-28 05:00:00,125.81,114.53,118.74,107.546
7326,2024-05-28 06:00:00,105.99,102.33,91.93,98.797
7327,2024-05-28 07:00:00,88.36,89.8,86.87,80.559
7328,2024-05-28 08:00:00,75.26,74.32,73.85,67.985
7329,2024-05-28 09:00:00,73.45,68.8,62.3,60.762
7330,2024-05-28 10:00:00,64.93,64.99,59.29,64.183
7331,2024-05-28 11:00:00,58.71,65.5,66.13,65.303
7332,2024-05-28 12:00:00,58.71,67.8,69.23,69.663
7333,2024-05-28 13:00:00,69.76,75.87,81.71,69.913
7334,2024-05-28 14:00:00,80.17,84.23,93.66,79.76
7335,2024-05-28 15:00:00,109.96,100.41,102.71,86.594
7336,2024-05-28 16:00:00,134.86,117.86,112.11,110.03
7337,2024-05-28 17:00:00,182.82,149.88,143.94,127.703
7338,2024-05-28 18:00:00,185.09,158.78,165.59,136.004
7339,2024-05-28 19:00:00,166.38,138.46,136.42,126.768
7340,2024-05-28 20:00:00,104.06,119.53,111.36,110.91
7341,2024-05-28 21:00:00,97.09,106.62,101.1,91.08
7342,2024-05-28 22:00:00,90.89,103.81,96.52,87.559
7343,2024-05-28 23:00:00,90.42,101.33,92.58,78.956
7344,2024-05-29 00:00:00,88.42,98.39,90.26,77.768
7345,2024-05-29 01:00:00,86.92,97.15,89.61,76.738
7346,2024-05-29 02:00:00,87.44,98.68,91.41,78.889
7347,2024-05-29 03:00:00,92.56,102.97,97.02,85.071
7348,2024-05-29 04:00:00,124.98,114.63,113.06,106.591
7349,2024-05-29 05:00:00,99.67,113.98,118.4,106.034
7350,2024-05-29 06:00:00,88.8,103.98,92.37,93.276
7351,2024-05-29 07:00:00,71.01,91.16,79.47,76.615
7352,2024-05-29 08:00:00,69.79,79.11,71.89,67.045
7353,2024-05-29 09:00:00,64.17,73.99,63.84,60.993
7354,2024-05-29 10:00:00,60.54,74.98,62.87,60.426
7355,2024-05-29 11:00:00,64.12,75.27,67.52,61.761
7356,2024-05-29 12:00:00,64.09,77.4,71.04,65.077
7357,2024-05-29 13:00:00,72.37,85.66,80.13,71.433
7358,2024-05-29 14:00:00,90.42,91.19,88.96,80.044
7359,2024-05-29 15:00:00,103.37,104.49,103.03,99.615
7360,2024-05-29 16:00:00,111.53,129.3,118.82,111.236
7361,2024-05-29 17:00:00,153.52,162.91,151.28,136.55
7362,2024-05-29 18:00:00,186.41,170.39,168.72,144.485
7363,2024-05-29 19:00:00,170.08,149.47,139.13,130.402
7364,2024-05-29 20:00:00,116.42,123.44,115.62,107.441
7365,2024-05-29 21:00:00,99.01,107.56,103.45,96.164
7366,2024-05-29 22:00:00,97.28,99.49,95.31,86.333
7367,2024-05-29 23:00:00,91.74,97.8,92.47,78.887
7368,2024-05-30 00:00:00,88.18,95.11,91.46,78.09
7369,2024-05-30 01:00:00,88.94,92.56,90.48,79.045
7370,2024-05-30 02:00:00,90.44,94.98,92.35,80.984
7371,2024-05-30 03:00:00,105.51,100.1,98.38,87.053
7372,2024-05-30 04:00:00,97.67,112.36,118.61,94.009
7373,2024-05-30 05:00:00,103.85,111.96,119.05,100.132
